id,student_id,cycle,subject,level,score,assessed_at,created_at,updated_at,is_locked,locked_by,locked_at,assessor_id,school_id,class_id,academic_year,term,assessment_method,total_questions,correct_answers,percentage_score,performance_level,skill_scores,time_taken_minutes,completed_assessment,incomplete_reason,question_responses,mistakes_analysis,assessor_comments,recommendations,requires_intervention,intervention_type,parent_informed,parent_informed_date,parent_feedback,improvement_from_last,learning_style,strengths,weaknesses,topics_mastered,topics_struggling,homework_completion,class_participation,behavior_during_assessment,used_assistance,assistance_type,accommodations_provided,reassessment_needed,reassessment_date,benchmark_comparison,peer_rank,peer_total,pilot_school_id
9068,1517,baseline,math,Numbers,17,2024-10-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9069,1517,midline,khmer,Nothing,1,2025-04-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9070,1517,midline,math,Addition,26,2025-03-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9071,1517,endline,khmer,Words,33,2025-08-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9072,1517,endline,math,Numbers,13,2025-08-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9073,1518,baseline,khmer,Nothing,6,2024-09-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9074,1518,baseline,math,Nothing,1,2024-11-04,2025-09-04 09:17:06,2025-09-04 09:17:06,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9075,1518,midline,khmer,Letters,23,2025-03-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9076,1518,midline,math,Subtraction,43,2025-04-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9077,1518,endline,khmer,Paragraph,45,2025-07-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9078,1518,endline,math,Addition,34,2025-06-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9079,1519,baseline,khmer,Letters,21,2024-11-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9080,1519,baseline,math,Numbers,21,2024-10-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9081,1519,midline,khmer,Words,31,2025-04-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9082,1519,midline,math,Subtraction,55,2025-03-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9083,1519,endline,khmer,Words,31,2025-07-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9084,1519,endline,math,Addition,25,2025-07-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9085,1520,baseline,khmer,Nothing,6,2024-11-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9086,1520,baseline,math,Nothing,7,2025-02-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9087,1520,midline,khmer,Letters,25,2025-06-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9088,1520,midline,math,Multiplication,55,2025-05-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9089,1520,endline,khmer,Comp. 2,92,2025-08-04,2025-09-04 09:17:07,2025-09-04 09:17:07,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9090,1520,endline,math,Division,82,2025-08-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9091,1521,baseline,khmer,Letters,25,2025-01-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9092,1521,baseline,math,Numbers,13,2025-01-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9093,1521,midline,khmer,Paragraph,40,2025-04-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9094,1521,midline,math,Nothing,7,2025-06-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9095,1521,endline,khmer,Words,25,2025-07-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9096,1521,endline,math,Addition,31,2025-07-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9097,1522,baseline,khmer,Letters,13,2025-02-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9098,1522,baseline,math,Nothing,4,2024-11-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9099,1522,midline,khmer,Paragraph,44,2025-06-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9100,1522,midline,math,Numbers,19,2025-03-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9101,1522,endline,khmer,Story,66,2025-06-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9102,1522,endline,math,Numbers,15,2025-07-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9103,1523,baseline,khmer,Nothing,0,2024-12-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9104,1523,baseline,math,Addition,25,2025-02-04,2025-09-04 09:17:08,2025-09-04 09:17:08,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9105,1523,midline,khmer,Words,36,2025-04-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9106,1523,midline,math,Addition,34,2025-06-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9107,1523,endline,khmer,Comp. 2,94,2025-06-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9108,1523,endline,math,Multiplication,68,2025-08-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9109,1524,baseline,khmer,Nothing,0,2024-12-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9110,1524,baseline,math,Nothing,5,2024-10-04,2025-09-04 09:17:09,2025-09-04 09:17:09,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9111,1524,midline,khmer,Letters,19,2025-04-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9112,1524,midline,math,Numbers,23,2025-05-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9113,1524,endline,khmer,Nothing,0,2025-08-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9114,1524,endline,math,Division,74,2025-08-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9115,1525,baseline,khmer,Letters,16,2025-02-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9116,1525,baseline,math,Numbers,20,2024-10-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9117,1525,midline,khmer,Paragraph,52,2025-03-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9118,1525,midline,math,Numbers,17,2025-04-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9119,1525,endline,khmer,Words,29,2025-07-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9120,1525,endline,math,Subtraction,40,2025-09-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9121,1526,baseline,khmer,Nothing,8,2024-12-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9122,1526,baseline,math,Numbers,23,2025-01-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9123,1526,midline,khmer,Paragraph,46,2025-03-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9124,1526,midline,math,Subtraction,42,2025-05-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9125,1526,endline,khmer,Letters,14,2025-06-04,2025-09-04 09:17:10,2025-09-04 09:17:10,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9126,1526,endline,math,Multiplication,65,2025-07-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9127,1527,baseline,khmer,Nothing,9,2024-11-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9128,1527,baseline,math,Nothing,7,2025-02-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9129,1527,midline,khmer,Nothing,9,2025-04-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9130,1527,midline,math,Multiplication,57,2025-06-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9131,1527,endline,khmer,Comp. 1,78,2025-08-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9132,1527,endline,math,Addition,28,2025-08-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9133,1528,baseline,khmer,Words,32,2025-03-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9134,1528,baseline,math,Addition,33,2024-10-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9135,1528,midline,khmer,Letters,20,2025-04-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9136,1528,midline,math,Multiplication,65,2025-03-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9137,1528,endline,khmer,Paragraph,58,2025-08-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9138,1528,endline,math,Multiplication,59,2025-07-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9139,1529,baseline,khmer,Letters,23,2025-01-04,2025-09-04 09:17:11,2025-09-04 09:17:11,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9140,1529,baseline,math,Numbers,14,2025-01-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9141,1529,midline,khmer,Words,31,2025-03-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9142,1529,midline,math,Numbers,19,2025-06-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9143,1529,endline,khmer,Words,34,2025-06-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9144,1529,endline,math,Subtraction,48,2025-09-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9145,1530,baseline,khmer,Nothing,0,2024-11-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9146,1530,baseline,math,Nothing,8,2024-10-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9147,1530,midline,khmer,Words,26,2025-03-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9148,1530,midline,math,Multiplication,63,2025-05-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9149,1530,endline,khmer,Words,36,2025-09-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9150,1530,endline,math,Addition,28,2025-07-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9151,1531,baseline,khmer,Letters,12,2024-10-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9152,1531,baseline,math,Numbers,19,2024-11-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9153,1531,midline,khmer,Paragraph,60,2025-03-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9154,1531,midline,math,Addition,39,2025-05-04,2025-09-04 09:17:12,2025-09-04 09:17:12,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9155,1531,endline,khmer,Paragraph,46,2025-09-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9156,1531,endline,math,Multiplication,64,2025-08-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9157,1532,baseline,khmer,Words,37,2025-03-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9158,1532,baseline,math,Numbers,20,2024-09-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9159,1532,midline,khmer,Story,67,2025-04-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9160,1532,midline,math,Multiplication,68,2025-06-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9161,1532,endline,khmer,Story,72,2025-08-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9162,1532,endline,math,Word Problems,95,2025-07-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9163,1533,baseline,khmer,Words,27,2025-01-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9164,1533,baseline,math,Numbers,21,2024-12-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9165,1533,midline,khmer,Letters,11,2025-04-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9166,1533,midline,math,Nothing,1,2025-05-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9167,1533,endline,khmer,Comp. 2,97,2025-06-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9168,1533,endline,math,Division,73,2025-08-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9169,1534,baseline,khmer,Words,28,2024-10-04,2025-09-04 09:17:13,2025-09-04 09:17:13,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9170,1534,baseline,math,Nothing,0,2024-12-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9171,1534,midline,khmer,Letters,17,2025-05-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9172,1534,midline,math,Addition,40,2025-03-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9173,1534,endline,khmer,Comp. 1,75,2025-09-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9174,1534,endline,math,Word Problems,95,2025-09-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9175,1535,baseline,khmer,Nothing,7,2024-12-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9176,1535,baseline,math,Numbers,12,2024-11-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9177,1535,midline,khmer,Words,31,2025-03-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9178,1535,midline,math,Nothing,4,2025-06-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9179,1535,endline,khmer,Letters,12,2025-08-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9180,1535,endline,math,Division,81,2025-06-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9181,1536,baseline,khmer,Words,33,2024-09-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9182,1536,baseline,math,Addition,27,2024-12-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9183,1536,midline,khmer,Letters,11,2025-03-04,2025-09-04 09:17:14,2025-09-04 09:17:14,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9184,1536,midline,math,Subtraction,55,2025-05-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9185,1536,endline,khmer,Story,65,2025-06-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9186,1536,endline,math,Subtraction,54,2025-08-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9187,1537,baseline,khmer,Words,38,2025-02-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9188,1537,baseline,math,Nothing,4,2024-11-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9189,1537,midline,khmer,Words,38,2025-05-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9190,1537,midline,math,Addition,35,2025-06-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9191,1537,endline,khmer,Comp. 2,92,2025-08-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9192,1537,endline,math,Subtraction,45,2025-07-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,37,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9193,1538,baseline,khmer,Letters,24,2025-03-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9194,1538,baseline,math,Nothing,2,2025-01-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9195,1538,midline,khmer,Nothing,9,2025-06-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9196,1538,midline,math,Addition,39,2025-06-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
9197,1538,endline,khmer,Words,26,2025-06-04,2025-09-04 09:17:15,2025-09-04 09:17:15,f,,,38,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,13
