id,student_id,assessment_id,cycle,subject,level,score,assessed_at,updated_by,action,previous_data,created_at,updated_at
8933,1438,8597,endline,khmer,Nothing,5,2025-08-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8934,1438,8598,endline,math,Multiplication,60,2025-07-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8935,1439,8599,baseline,khmer,Nothing,10,2025-03-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8936,1439,8600,baseline,math,Numbers,23,2024-09-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8937,1439,8601,midline,khmer,Story,66,2025-03-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8938,1439,8602,midline,math,Numbers,15,2025-05-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8939,1439,8603,endline,khmer,Paragraph,58,2025-07-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8940,1439,8604,endline,math,Addition,37,2025-06-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8941,1440,8605,baseline,khmer,Nothing,9,2025-01-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8942,1440,8606,baseline,math,Nothing,2,2025-02-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8943,1440,8607,midline,khmer,Letters,14,2025-04-04,37,created,,2025-09-04 09:12:44,2025-09-04 09:12:44
8944,1440,8608,midline,math,Multiplication,63,2025-06-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8945,1440,8609,endline,khmer,Nothing,5,2025-09-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8946,1440,8610,endline,math,Addition,27,2025-09-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8947,1441,8611,baseline,khmer,Nothing,3,2025-01-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8948,1441,8612,baseline,math,Nothing,4,2025-01-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8949,1441,8613,midline,khmer,Paragraph,47,2025-03-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8950,1441,8614,midline,math,Subtraction,44,2025-06-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8951,1441,8615,endline,khmer,Nothing,6,2025-08-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8952,1441,8616,endline,math,Addition,31,2025-09-04,38,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8953,1442,8617,baseline,khmer,Letters,24,2024-10-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8954,1442,8618,baseline,math,Numbers,25,2024-12-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8955,1442,8619,midline,khmer,Letters,20,2025-06-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8956,1442,8620,midline,math,Numbers,18,2025-03-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8957,1442,8621,endline,khmer,Words,33,2025-06-04,37,created,,2025-09-04 09:12:45,2025-09-04 09:12:45
8958,1442,8622,endline,math,Numbers,14,2025-09-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8959,1443,8623,baseline,khmer,Letters,13,2025-03-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8960,1443,8624,baseline,math,Addition,30,2024-11-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8961,1443,8625,midline,khmer,Letters,19,2025-06-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8962,1443,8626,midline,math,Addition,37,2025-06-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8963,1443,8627,endline,khmer,Paragraph,45,2025-09-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8964,1443,8628,endline,math,Subtraction,52,2025-07-04,37,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8965,1444,8629,baseline,khmer,Nothing,4,2024-12-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8966,1444,8630,baseline,math,Numbers,20,2025-02-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8967,1444,8631,midline,khmer,Letters,16,2025-05-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8968,1444,8632,midline,math,Numbers,22,2025-04-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8969,1444,8633,endline,khmer,Words,38,2025-07-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8970,1444,8634,endline,math,Word Problems,98,2025-07-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8971,1445,8635,baseline,khmer,Nothing,3,2024-11-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8972,1445,8636,baseline,math,Addition,35,2025-01-04,38,created,,2025-09-04 09:12:46,2025-09-04 09:12:46
8973,1445,8637,midline,khmer,Words,25,2025-04-04,38,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8974,1445,8638,midline,math,Addition,37,2025-05-04,38,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8975,1445,8639,endline,khmer,Nothing,5,2025-07-04,38,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8976,1445,8640,endline,math,Division,85,2025-07-04,38,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8977,1446,8641,baseline,khmer,Nothing,5,2025-03-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8978,1446,8642,baseline,math,Numbers,18,2025-03-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8979,1446,8643,midline,khmer,Words,36,2025-05-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8980,1446,8644,midline,math,Nothing,0,2025-03-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8981,1446,8645,endline,khmer,Words,30,2025-07-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8982,1446,8646,endline,math,Nothing,3,2025-06-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8983,1447,8647,baseline,khmer,Nothing,0,2025-02-04,37,created,,2025-09-04 09:12:47,2025-09-04 09:12:47
8984,1447,8648,baseline,math,Addition,25,2024-12-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8985,1447,8649,midline,khmer,Story,63,2025-06-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8986,1447,8650,midline,math,Subtraction,47,2025-06-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8987,1447,8651,endline,khmer,Story,66,2025-09-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8988,1447,8652,endline,math,Addition,40,2025-07-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8989,1448,8653,baseline,khmer,Words,36,2024-09-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8990,1448,8654,baseline,math,Nothing,1,2024-09-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8991,1448,8655,midline,khmer,Letters,19,2025-05-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8992,1448,8656,midline,math,Nothing,8,2025-05-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8993,1448,8657,endline,khmer,Story,64,2025-06-04,37,created,,2025-09-04 09:12:48,2025-09-04 09:12:48
8994,1448,8658,endline,math,Division,74,2025-09-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
8995,1449,8659,baseline,khmer,Letters,23,2024-10-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
8996,1449,8660,baseline,math,Numbers,23,2024-10-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
8997,1449,8661,midline,khmer,Words,31,2025-06-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
8998,1449,8662,midline,math,Subtraction,48,2025-04-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
8999,1449,8663,endline,khmer,Comp. 2,96,2025-06-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9000,1449,8664,endline,math,Numbers,23,2025-07-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9001,1450,8665,baseline,khmer,Nothing,10,2024-09-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9002,1450,8666,baseline,math,Nothing,0,2025-02-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9003,1450,8667,midline,khmer,Letters,21,2025-05-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9004,1450,8668,midline,math,Numbers,11,2025-04-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9005,1450,8669,endline,khmer,Story,72,2025-06-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9006,1450,8670,endline,math,Addition,33,2025-06-04,37,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9007,1451,8671,baseline,khmer,Words,27,2024-12-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9008,1451,8672,baseline,math,Addition,37,2025-01-04,38,created,,2025-09-04 09:12:49,2025-09-04 09:12:49
9009,1451,8673,midline,khmer,Letters,25,2025-03-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9010,1451,8674,midline,math,Numbers,17,2025-06-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9011,1451,8675,endline,khmer,Nothing,10,2025-06-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9012,1451,8676,endline,math,Word Problems,86,2025-09-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9013,1452,8677,baseline,khmer,Nothing,5,2025-02-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9014,1452,8678,baseline,math,Numbers,15,2024-12-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9015,1452,8679,midline,khmer,Words,28,2025-05-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9016,1452,8680,midline,math,Addition,30,2025-03-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9017,1452,8681,endline,khmer,Comp. 1,87,2025-08-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9018,1452,8682,endline,math,Nothing,5,2025-08-04,37,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9019,1453,8683,baseline,khmer,Nothing,1,2024-12-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9020,1453,8684,baseline,math,Numbers,19,2025-03-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9021,1453,8685,midline,khmer,Words,30,2025-05-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9022,1453,8686,midline,math,Multiplication,66,2025-03-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9023,1453,8687,endline,khmer,Paragraph,53,2025-08-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9024,1453,8688,endline,math,Addition,25,2025-06-04,38,created,,2025-09-04 09:12:50,2025-09-04 09:12:50
9025,1454,8689,baseline,khmer,Nothing,6,2024-09-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9026,1454,8690,baseline,math,Numbers,19,2025-02-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9027,1454,8691,midline,khmer,Words,33,2025-04-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9028,1454,8692,midline,math,Addition,28,2025-03-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9029,1454,8693,endline,khmer,Letters,16,2025-08-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9030,1454,8694,endline,math,Addition,35,2025-09-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9031,1455,8695,baseline,khmer,Letters,10,2025-03-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9032,1455,8696,baseline,math,Nothing,8,2025-02-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9033,1455,8697,midline,khmer,Words,32,2025-03-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9034,1455,8698,midline,math,Numbers,23,2025-04-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9035,1455,8699,endline,khmer,Story,63,2025-06-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9036,1455,8700,endline,math,Multiplication,67,2025-06-04,37,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9037,1456,8701,baseline,khmer,Letters,21,2025-01-04,38,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9038,1456,8702,baseline,math,Addition,35,2025-01-04,38,created,,2025-09-04 09:12:51,2025-09-04 09:12:51
9039,1456,8703,midline,khmer,Paragraph,44,2025-05-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9040,1456,8704,midline,math,Addition,28,2025-04-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9041,1456,8705,endline,khmer,Story,68,2025-08-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9042,1456,8706,endline,math,Multiplication,56,2025-08-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9043,1457,8707,baseline,khmer,Nothing,0,2025-01-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9044,1457,8708,baseline,math,Nothing,2,2024-11-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9045,1457,8709,midline,khmer,Letters,11,2025-05-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9046,1457,8710,midline,math,Subtraction,40,2025-03-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9047,1457,8711,endline,khmer,Words,39,2025-06-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9048,1457,8712,endline,math,Numbers,20,2025-08-04,37,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9049,1458,8713,baseline,khmer,Nothing,4,2025-02-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9050,1458,8714,baseline,math,Nothing,0,2024-11-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9051,1458,8715,midline,khmer,Words,40,2025-06-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9052,1458,8716,midline,math,Addition,30,2025-05-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9053,1458,8717,endline,khmer,Paragraph,60,2025-06-04,38,created,,2025-09-04 09:12:52,2025-09-04 09:12:52
9054,1458,8718,endline,math,Nothing,8,2025-09-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9055,1459,8719,baseline,khmer,Words,27,2024-09-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9056,1459,8720,baseline,math,Nothing,7,2025-01-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9057,1459,8721,midline,khmer,Letters,17,2025-04-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9058,1459,8722,midline,math,Nothing,5,2025-06-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9059,1459,8723,endline,khmer,Comp. 1,81,2025-09-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9060,1459,8724,endline,math,Numbers,21,2025-06-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9061,1460,8725,baseline,khmer,Words,25,2024-09-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9062,1460,8726,baseline,math,Numbers,13,2025-02-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9063,1460,8727,midline,khmer,Story,74,2025-05-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9064,1460,8728,midline,math,Subtraction,52,2025-04-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9065,1460,8729,endline,khmer,Comp. 2,90,2025-06-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9066,1460,8730,endline,math,Word Problems,98,2025-07-04,38,created,,2025-09-04 09:12:53,2025-09-04 09:12:53
9067,1461,8731,baseline,khmer,Letters,24,2024-09-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9068,1461,8732,baseline,math,Nothing,6,2025-03-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9069,1461,8733,midline,khmer,Words,30,2025-05-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9070,1461,8734,midline,math,Nothing,4,2025-03-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9071,1461,8735,endline,khmer,Words,40,2025-07-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9072,1461,8736,endline,math,Addition,36,2025-09-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9073,1462,8737,baseline,khmer,Letters,18,2024-11-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9074,1462,8738,baseline,math,Addition,26,2025-01-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9075,1462,8739,midline,khmer,Nothing,5,2025-04-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9076,1462,8740,midline,math,Addition,33,2025-05-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9077,1462,8741,endline,khmer,Story,64,2025-06-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9078,1462,8742,endline,math,Word Problems,98,2025-07-04,37,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9079,1463,8743,baseline,khmer,Nothing,1,2024-12-04,38,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9080,1463,8744,baseline,math,Nothing,6,2024-12-04,38,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9081,1463,8745,midline,khmer,Nothing,6,2025-06-04,38,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9082,1463,8746,midline,math,Addition,37,2025-04-04,38,created,,2025-09-04 09:12:54,2025-09-04 09:12:54
9083,1463,8747,endline,khmer,Story,68,2025-07-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9084,1463,8748,endline,math,Multiplication,65,2025-08-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9085,1464,8749,baseline,khmer,Words,35,2024-11-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9086,1464,8750,baseline,math,Nothing,3,2024-11-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9087,1464,8751,midline,khmer,Nothing,3,2025-04-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9088,1464,8752,midline,math,Multiplication,64,2025-06-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9089,1464,8753,endline,khmer,Words,25,2025-07-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9090,1464,8754,endline,math,Numbers,17,2025-08-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9091,1465,8755,baseline,khmer,Nothing,3,2024-10-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9092,1465,8756,baseline,math,Addition,29,2025-02-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9093,1465,8757,midline,khmer,Words,40,2025-06-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9094,1465,8758,midline,math,Nothing,2,2025-06-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9095,1465,8759,endline,khmer,Words,38,2025-07-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9096,1465,8760,endline,math,Multiplication,60,2025-07-04,38,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9097,1466,8761,baseline,khmer,Nothing,8,2024-10-04,37,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9098,1466,8762,baseline,math,Addition,25,2024-10-04,37,created,,2025-09-04 09:12:55,2025-09-04 09:12:55
9099,1466,8763,midline,khmer,Nothing,1,2025-03-04,37,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9100,1466,8764,midline,math,Subtraction,43,2025-04-04,37,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9101,1466,8765,endline,khmer,Letters,23,2025-09-04,37,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9102,1466,8766,endline,math,Multiplication,58,2025-07-04,37,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9103,1467,8767,baseline,khmer,Words,25,2025-03-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9104,1467,8768,baseline,math,Numbers,17,2024-12-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9105,1467,8769,midline,khmer,Paragraph,54,2025-03-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9106,1467,8770,midline,math,Subtraction,47,2025-05-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9107,1467,8771,endline,khmer,Words,34,2025-07-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9108,1467,8772,endline,math,Division,72,2025-06-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9109,1468,8773,baseline,khmer,Letters,15,2024-12-04,38,created,,2025-09-04 09:12:56,2025-09-04 09:12:56
9110,1468,8774,baseline,math,Numbers,17,2025-03-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9111,1468,8775,midline,khmer,Words,34,2025-06-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9112,1468,8776,midline,math,Numbers,19,2025-06-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9113,1468,8777,endline,khmer,Comp. 2,94,2025-09-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9114,1468,8778,endline,math,Multiplication,62,2025-09-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9115,1469,8779,baseline,khmer,Letters,13,2024-10-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9116,1469,8780,baseline,math,Numbers,19,2024-09-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9117,1469,8781,midline,khmer,Letters,14,2025-03-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9118,1469,8782,midline,math,Addition,38,2025-04-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9119,1469,8783,endline,khmer,Paragraph,40,2025-09-04,38,created,,2025-09-04 09:12:57,2025-09-04 09:12:57
9120,1469,8784,endline,math,Addition,33,2025-07-04,38,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9121,1470,8785,baseline,khmer,Nothing,2,2024-11-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9122,1470,8786,baseline,math,Addition,35,2025-01-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9123,1470,8787,midline,khmer,Words,32,2025-04-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9124,1470,8788,midline,math,Subtraction,43,2025-03-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9125,1470,8789,endline,khmer,Words,25,2025-08-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9126,1470,8790,endline,math,Division,77,2025-08-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9127,1471,8791,baseline,khmer,Nothing,5,2024-11-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9128,1471,8792,baseline,math,Numbers,24,2025-02-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9129,1471,8793,midline,khmer,Words,31,2025-06-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9130,1471,8794,midline,math,Addition,33,2025-05-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9131,1471,8795,endline,khmer,Nothing,10,2025-06-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9132,1471,8796,endline,math,Numbers,23,2025-09-04,37,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9133,1472,8797,baseline,khmer,Letters,17,2025-03-04,38,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9134,1472,8798,baseline,math,Numbers,23,2024-09-04,38,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9135,1472,8799,midline,khmer,Paragraph,44,2025-04-04,38,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9136,1472,8800,midline,math,Multiplication,58,2025-03-04,38,created,,2025-09-04 09:12:58,2025-09-04 09:12:58
9137,1472,8801,endline,khmer,Paragraph,45,2025-07-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9138,1472,8802,endline,math,Addition,35,2025-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9139,1473,8803,baseline,khmer,Words,35,2024-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9140,1473,8804,baseline,math,Numbers,18,2025-01-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9141,1473,8805,midline,khmer,Paragraph,57,2025-05-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9142,1473,8806,midline,math,Numbers,19,2025-05-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9143,1473,8807,endline,khmer,Comp. 1,78,2025-06-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9144,1473,8808,endline,math,Word Problems,87,2025-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9145,1474,8809,baseline,khmer,Nothing,1,2025-03-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9146,1474,8810,baseline,math,Nothing,1,2024-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9147,1474,8811,midline,khmer,Words,31,2025-06-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9148,1474,8812,midline,math,Subtraction,52,2025-04-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9149,1474,8813,endline,khmer,Story,61,2025-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9150,1474,8814,endline,math,Word Problems,93,2025-09-04,38,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9151,1475,8815,baseline,khmer,Letters,15,2025-01-04,37,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9152,1475,8816,baseline,math,Addition,31,2024-11-04,37,created,,2025-09-04 09:12:59,2025-09-04 09:12:59
9153,1475,8817,midline,khmer,Nothing,8,2025-03-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9154,1475,8818,midline,math,Subtraction,51,2025-03-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9155,1475,8819,endline,khmer,Paragraph,47,2025-08-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9156,1475,8820,endline,math,Multiplication,55,2025-06-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9157,1476,8821,baseline,khmer,Nothing,7,2024-12-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9158,1476,8822,baseline,math,Addition,35,2024-12-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9159,1476,8823,midline,khmer,Nothing,8,2025-03-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9160,1476,8824,midline,math,Addition,34,2025-03-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9161,1476,8825,endline,khmer,Comp. 2,92,2025-06-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9162,1476,8826,endline,math,Numbers,15,2025-06-04,38,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9163,1477,8827,baseline,khmer,Words,30,2024-11-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
9164,1477,8828,baseline,math,Nothing,3,2025-01-04,37,created,,2025-09-04 09:13:00,2025-09-04 09:13:00
